time,lat,lon,alt,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
2022-08-17 17:37:54,22.90236893333333,120.2729737,20.279999999999998,82.34390811680602,56.64895895649188,20.279215848025117,-1.9185564184105743,0.6386078578326249,0.05301937496468767,0,LSS
2022-08-17 17:37:55,22.9023747,120.272955,20.333,80.4253518331298,57.287567069651935,20.332234583898405,-1.9185562836762244,0.6386081131600534,0.053018735873287426,0,LSS
2022-08-17 17:37:56,22.902380233333332,120.27293326666667,20.224999999999998,78.19558463931685,57.90033232038937,20.224256732898247,-2.229767193812947,0.6127652507374322,-0.10797785100015744,0,LSS
2022-08-17 17:37:57,22.90238576666667,120.27291153333333,20.117,75.96581770022505,58.51309788049166,20.116278045490986,-2.229766939091803,0.6127655601022894,-0.10797868740726102,0,LSS
2022-08-17 17:37:58,22.9023913,120.2728898,20.009,73.7360510188715,59.125863747958675,20.008298519231516,-2.2297666813535386,0.6127658674670187,-0.10797952625947005,0,LSS
2022-08-17 17:37:59,22.902398166666668,120.2728694,19.945666666666668,71.64307962184351,59.88628832075074,19.94498189460491,-2.092971397027995,0.7604245727920613,-0.06331662462660503,0,LSS
2022-08-17 17:38:00,22.902405033333334,120.272849,19.88233333333333,69.55010847341735,60.6467131688888,19.881664493755626,-2.092971148426159,0.7604248481380651,-0.06331740084928583,0,LSS
2022-08-17 17:38:01,22.9024119,120.2728286,19.819,67.45713758076641,61.407138292412725,19.818346315392695,-2.092970892650939,0.7604251235239232,-0.06331817836293041,0,LSS
2022-08-17 17:38:02,22.902418233333332,120.27280996666667,19.874666666666666,65.54542206031587,62.10850271248848,19.87402607658605,-1.9117155204505423,0.7013644200757554,0.05567976119335327,0,LSS
2022-08-17 17:38:03,22.902424566666667,120.27279133333333,19.930333333333333,63.63370668271384,62.80986738764341,19.929705188506244,-1.9117153776020288,0.7013646751549274,0.05567911192019537,0,LSS
2022-08-17 17:38:04,22.9024309,120.2727727,19.986,61.72199144923414,63.51123231672095,19.9853836503012,-1.911715233479704,0.7013649290775419,0.055678461794954615,0,LSS
2022-08-17 17:38:05,22.9024377,120.27275336666666,19.925,59.73845758749985,64.26427610117715,19.9243949459566,-1.983533861734287,0.7530437844561959,-0.06098870434459869,0,LSS
2022-08-17 17:38:06,22.902444499999998,120.27273403333334,19.864,57.754923964894324,65.01732013208625,19.86340553497924,-1.9835336226055276,0.7530440309091091,-0.06098941097735988,0,LSS
2022-08-17 17:38:07,22.9024513,120.2727147,19.803,55.77139057726127,65.77036440912413,19.80241541693983,-1.9835333876330523,0.7530442770378727,-0.06099011803940968,0,LSS
2022-08-17 17:38:08,22.902455266666667,120.27270016666667,19.914,54.280322597118314,66.2096406779229,19.913423706566014,-1.491067980142958,0.43927626879877835,0.11100828962618436,0,LSS
2022-08-17 17:38:09,22.90245923333333,120.27268563333332,20.025,52.78925464913284,66.64891710813548,20.02443161649996,-1.4910679479854707,0.4392764302125727,0.11100790993394583,0,LSS
2022-08-17 17:38:10,22.9024632,120.2726711,20.136,51.29818673799796,67.08819370209024,20.135439146016495,-1.4910679111348841,0.4392765939547587,0.11100752951653448,0,LSS
2022-08-17 17:38:11,22.902466166666667,120.27268233333334,20.057,52.450684211942345,67.41673438628521,20.056426295231873,1.1524974739443863,0.3285406841949765,-0.07901285078462195,0,LSS
2022-08-17 17:38:12,22.902469133333334,120.27269356666666,19.978,53.60318160322712,67.74527515024623,19.977413219733606,1.1524973912847756,0.3285407639610156,-0.07901307549826697,0,LSS
