Unnamed: 0,time(millisecond),datetime(utc),lat,lon,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,time,alt,Planename,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
1760,265575,29/09/2020 12:02,51.51871659,5.857280946,167.7788768,153.8024984,96.3910792,266.3210397,0,19.76969544,448.7073634,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.8,3.0,4.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.3210397,167.7788768,6,P-GPS,,2020-09-29 14:02:00,81.1746529,Parrot,Fixed-Wing,1183.5675027218688,716.0229354538221,81.02485185143803,-4.5254082011159396,-2.770500897496273,-0.5045675055171347,0
1767,266577,29/09/2020 12:02,51.51867487,5.857172869,167.1850447,153.8320259,95.7677196,265.7272077,0,19.73728218,475.8530336,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,242.4,0.9,3.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.7272077,167.1850447,6,P-GPS,,2020-09-29 14:02:00,80.99365289,Parrot,Fixed-Wing,1176.06660071572,711.3794226207401,80.84575635473038,-4.700567262761986,-2.909935950304067,-0.11223322582296778,0
1783,269118,29/09/2020 12:03,51.51855256,5.856852407,167.4212652,155.3805824,94.4553836,265.9634281,0,19.55266752,556.9882068,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.565858,0.0,243.0,0.2,3.7,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.9634281,167.4212652,6,P-GPS,,2020-09-29 14:03:00,81.06565289,Parrot,Fixed-Wing,1153.8254723092537,697.766168888822,80.92331485689908,-13.937779748171549,-8.530975978551773,0.048603348763147036,0
1787,269768,29/09/2020 12:03,51.51855256,5.856852407,167.6476432,155.6069604,94.4553836,266.1898061,0,20.17646061,556.9882068,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,246.9,0.0,4.3,0,0,1024,1024,1024,1024,0,0,66,,,,,,,0,32,266.1898061,167.6476432,6,P-GPS,,2020-09-29 14:03:00,81.1346529,Parrot,Fixed-Wing,1153.8254847658368,697.7661764418001,80.99231486501589,7.806128762285745e-06,4.733201631518597e-06,0.043240023535606145,0
1804,272328,29/09/2020 12:03,51.51843005,5.856518218,168.6253335,158.6515799,92.3884544,267.1674964,0,19.02206535,641.4468709,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,241.1,0.4,3.6,0,0,1024,1024,1024,1024,0,0,66,,,,,,,0,32,267.1674964,168.6253335,6,P-GPS,,2020-09-29 14:03:00,81.43265291,Parrot,Fixed-Wing,1130.6314438228922,684.1305801116321,81.29593795477365,-14.534938525819078,-8.544977346095632,0.19027055076363367,0
1807,272805,29/09/2020 12:03,51.51839109,5.85640843,168.6942311,159.2126035,91.8963284,267.2363941,0,19.34447552,669.0617012,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,240.4,-0.8,4.0,0,0,1024,1024,1024,1024,0,0,66,,,,,,,0,32,267.2363941,168.6942311,6,P-GPS,,2020-09-29 14:03:00,81.45365291,Parrot,Fixed-Wing,1123.0116487405219,679.7942181554711,81.31874526008522,-4.775073622316784,-2.7174546519748777,0.014292584093422002,0
1825,275410,29/09/2020 12:03,51.51831281,5.85618201,169.8753335,160.4265143,91.86352,268.4174965,0,20.39805189,725.7513356,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,248.7,0.4,0.5,0,0,1024,1024,1024,1024,0,0,65,,,,,,,0,32,268.4174965,169.8753335,6,P-GPS,,2020-09-29 14:03:00,81.81365292,Parrot,Fixed-Wing,1107.2970167816904,671.081404987367,81.68241032339591,-9.847840229279528,-5.460031914958821,0.22789687024403102,0
1830,276211,29/09/2020 12:03,51.5182723,5.856067289,170.3805829,161.4566981,91.3385856,268.9227458,0,19.74204686,754.8162971,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,242.6,-1.1,-0.1,0,0,1024,1024,1024,1024,0,0,65,,,,,,,0,32,268.9227458,170.3805829,6,P-GPS,,2020-09-29 14:03:00,81.96765292,Parrot,Fixed-Wing,1099.334824438024,666.5725652270568,81.83825787566792,-4.989642664278482,-2.8255407886918276,0.09766450776064789,0
1840,277669,29/09/2020 12:03,51.51823154,5.85595646,171.5420002,163.9304514,90.0262496,270.0841632,0,19.04825992,783.3563243,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,243.0,-0.6,2.0,0,0,1024,1024,1024,1024,0,0,64,,,,,,,0,32,270.0841632,171.5420002,6,P-GPS,,2020-09-29 14:03:00,82.32165293,Parrot,Fixed-Wing,1091.6428158177912,662.0360016596751,82.19404907135134,-4.820327458685638,-2.8429143818693206,0.22296257775897838,0
1847,278825,29/09/2020 12:03,51.51815376,5.855750326,172.1358323,166.3287455,88.2217876,270.6779952,0,17.43781971,837.0472709,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,243.7,-2.0,2.3,0,0,1024,1024,1024,1024,0,0,64,,,,,,,0,32,270.6779952,172.1358323,6,P-GPS,,2020-09-29 14:03:00,82.50265294,Parrot,Fixed-Wing,1077.336158036547,653.3791933953115,82.37836981569762,-8.965509368197036,-5.4249354936403185,0.11550771574029431,0
1860,280832,29/09/2020 12:03,51.51808141,5.855565406,173.7959373,167.9232337,88.2874044,272.3381003,0,17.11990579,885.9416294,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.342164,0.0,242.0,-2.8,2.4,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,272.3381003,173.7959373,6,P-GPS,,2020-09-29 14:03:00,83.00865296,Parrot,Fixed-Wing,1064.5019255355103,645.3269059613797,82.88734055990517,-8.042789132239692,-5.046102278267591,0.3189551357909195,0
1865,281637,29/09/2020 12:03,51.51808141,5.855565406,173.5433126,167.670609,88.2874044,272.0854756,0,18.23314135,885.9416294,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,241.9,-1.7,2.9,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,272.0854756,173.5433126,6,P-GPS,,2020-09-29 14:03:00,82.93165295,Parrot,Fixed-Wing,1064.5019127109108,645.3268981663809,82.81034055147853,-8.036752436577906e-06,-4.884867959493469e-06,-0.04825335920212585,0
1882,284070,29/09/2020 12:03,51.51796099,5.855256208,171.8077483,163.3103727,90.9120764,270.3499112,0,19.66382107,967.7231281,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.2,0.7,3.8,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,270.3499112,171.8077483,6,P-GPS,,2020-09-29 14:03:00,82.40265294,Parrot,Fixed-Wing,1043.0419275472848,631.924510836498,82.28622141142739,-13.448263107131229,-8.398832976895362,-0.32844813456991917,0
1890,285255,29/09/2020 12:03,51.5179222,5.855146557,170.3674595,161.7060419,91.0761184,268.9096225,0,19.42335002,995.8432077,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,243.7,0.7,2.0,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,268.9096225,170.3674595,6,P-GPS,,2020-09-29 14:03:00,81.96365292,Parrot,Fixed-Wing,1035.4314093130483,627.6071505317688,81.84888537714176,-4.769260128339164,-2.705546945330377,-0.2740640317529853,0
1900,287071,29/09/2020 12:03,51.51784576,5.854929263,169.0813702,161.108929,90.387142,267.6235332,0,19.252157,1051.545309,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.223694,245.5,0.3,1.8,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,267.6235332,169.0813702,6,P-GPS,,2020-09-29 14:03:00,81.57165291,Parrot,Fixed-Wing,1020.349773151981,619.0993771062736,81.46014280660063,-9.451162693431595,-5.331540288100849,-0.24361211481360798,0
1904,287678,29/09/2020 12:03,51.51784576,5.854929263,167.8510552,159.878614,90.387142,266.3932182,0,19.68500489,1051.545309,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,246.7,1.1,3.4,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.3932182,167.8510552,6,P-GPS,,2020-09-29 14:03:00,81.1966529,Parrot,Fixed-Wing,1020.3497132848607,619.0993406871191,81.08514280411458,-3.751674471917923e-05,-2.2822679835998124e-05,-0.23500010182463285,0
1920,289896,29/09/2020 12:03,51.51773259,5.854592798,167.6640474,162.545937,87.5328112,266.2062103,0,19.51636199,1136.797937,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.0,0.7,2.1,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.2062103,167.6640474,6,P-GPS,,2020-09-29 14:03:00,81.1396529,Parrot,Fixed-Wing,996.9967018509141,606.5034512980833,81.03303919070743,-14.634560076018882,-7.893427384991481,-0.03265161166650483,0
1933,292117,29/09/2020 12:03,51.51765555,5.854363707,166.9586668,164.2027612,85.1706064,265.5008297,0,19.72956474,1194.96723,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.7,2.0,0.6,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,265.5008297,166.9586668,6,P-GPS,,2020-09-29 14:03:00,80.92465289,Parrot,Fixed-Wing,981.0960995155054,597.928897298779,80.821309797494,-9.964381714992268,-5.373389465543515,-0.13268380969217597,0
1940,293119,29/09/2020 12:03,51.51761736,5.854250876,168.0118164,166.6010552,83.825462,266.5539793,0,19.68010599,1223.707388,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.2,0.0,2.3,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.5539793,168.0118164,6,P-GPS,,2020-09-29 14:03:00,81.2456529,Parrot,Fixed-Wing,973.2648481997652,593.6784175793039,81.14390440799991,-4.907586251767355,-2.6636350940220686,0.20215937550504123,0
1950,294525,29/09/2020 12:03,51.51757971,5.854140812,167.7887193,167.2309765,82.9724436,266.3308822,0,20.05973708,1251.850434,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.8,0.6,2.3,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.3308822,167.7887193,6,P-GPS,,2020-09-29 14:03:00,81.1776529,Parrot,Fixed-Wing,965.6255832292464,589.48803023338,81.07745201427073,-4.787274757428981,-2.6259771905292513,-0.04164351783818645,0
1962,295939,29/09/2020 12:03,51.51750154,5.853917526,167.6082731,167.9691655,82.0538084,266.150436,0,19.61820986,1309.393087,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.9,1.2,1.6,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.150436,167.6082731,6,P-GPS,,2020-09-29 14:03:00,81.1226529,Parrot,Fixed-Wing,950.1278758169376,580.7879417373175,81.02557325584576,-9.71190078879121,-5.452057783743789,-0.032510702484218314,0
1970,297142,29/09/2020 12:03,51.51746208,5.853804528,168.3038112,167.1227088,83.5958032,266.8459741,0,20.05832781,1338.507261,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,246.2,0.9,0.4,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.8459741,168.3038112,6,P-GPS,,2020-09-29 14:03:00,81.3346529,Parrot,Fixed-Wing,942.2849882253334,576.3961971851452,81.23913297100626,-4.914878321086686,-2.7521610936167247,0.1338308119350596,0
1980,298758,29/09/2020 12:03,51.51742392,5.853690675,168.2316327,164.7539423,85.8923912,266.7737956,0,20.31582197,1367.509886,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,243.1,0.7,1.5,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.7737956,168.2316327,6,P-GPS,,2020-09-29 14:03:00,81.3126529,Parrot,Fixed-Wing,934.3826759871888,572.1490700214279,81.21867574191978,-4.952117782140898,-2.6615341581840966,-0.012819869030668219,0
1986,299768,29/09/2020 12:03,51.51738283,5.853574833,167.6968558,161.6273018,88.4842548,266.2390187,0,20.72891768,1397.526291,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.3,1.0,1.4,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.2390187,167.6968558,6,P-GPS,,2020-09-29 14:03:00,81.1496529,Parrot,Fixed-Wing,926.342323208464,567.5759269050327,81.0572549566914,-5.038623224480123,-2.8658375756983316,-0.10115706857013836,0
2000,301776,29/09/2020 12:03,51.51729835,5.853340856,167.0210027,156.1614223,93.2742812,265.5631657,0,20.90984139,1458.513826,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.2,1.2,2.6,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,265.5631657,167.0210027,6,P-GPS,,2020-09-29 14:03:00,80.94365289,Parrot,Fixed-Wing,910.102469561986,558.1737646153506,80.85441826203635,-10.176979293970692,-5.892024215464454,-0.12711104955121105,0
2007,302792,29/09/2020 12:03,51.51725713,5.853225909,166.9357009,155.9776953,93.3727064,265.4778638,0,21.39906017,1488.428525,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,247.2,1.4,2.4,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,265.4778638,166.9357009,6,P-GPS,,2020-09-29 14:03:00,80.91765289,Parrot,Fixed-Wing,902.124222369618,553.5862198210608,80.82994939435946,-4.99970370709088,-2.8748626310296537,-0.015333830286617016,0
2024,305199,29/09/2020 12:03,51.51713253,5.85287191,168.3858322,158.937013,91.86352,266.9279951,0,19.96880547,1580.091914,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,243.2,0.2,1.3,0,0,1024,1024,1024,1024,0,0,63,,,,,,,0,32,266.9279951,168.3858322,6,P-GPS,,2020-09-29 14:03:00,81.3596529,Parrot,Fixed-Wing,877.5537783950504,539.7190112196374,81.27655940652178,-15.397484793655899,-8.690121098010323,0.2798757270353667,0
2030,306005,29/09/2020 12:03,51.51709253,5.852761337,168.7664096,159.5144408,91.6666696,267.3085725,0,20.14362233,1608.969868,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.5,-1.1,3.7,0,0,1024,1024,1024,1024,0,0,62,,,,,,,0,32,267.3085725,168.7664096,6,P-GPS,,2020-09-29 14:03:00,81.47565291,Parrot,Fixed-Wing,869.8790915856953,535.2673180170333,81.39398392392081,-4.8094724525707635,-2.7897289305829336,0.07358606230011207,0
2040,307612,29/09/2020 12:03,51.51705077,5.852646276,169.1404254,161.233601,90.3215252,267.6825883,0,20.69822686,1639.058451,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.9,0.0,0.5,0,0,1024,1024,1024,1024,0,0,62,,,,,,,0,32,267.6825883,169.1404254,6,P-GPS,,2020-09-29 14:03:00,81.58965291,Parrot,Fixed-Wing,861.892887305383,530.6197663898188,81.50945442935316,-5.00469015099679,-2.912466929040317,0.07236154761186098,0
2049,309025,29/09/2020 12:03,51.51696658,5.852414807,169.2126038,163.0446246,88.58268,267.7547668,0,20.51177792,1699.642443,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,246.6,-1.1,3.3,0,0,1024,1024,1024,1024,0,0,62,,,,,,,0,32,267.7547668,169.2126038,6,P-GPS,,2020-09-29 14:03:00,81.61165291,Parrot,Fixed-Wing,845.8269163687388,521.2501240638403,81.53437381237651,-10.068012749315836,-5.871645029515057,0.015616153357530648,0
2065,311226,29/09/2020 12:03,51.51688686,5.85218767,170.5118165,163.6548609,89.2716564,269.0539794,0,19.95654704,1758.497432,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.223694,246.3,-1.8,1.9,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,269.0539794,170.5118165,6,P-GPS,,2020-09-29 14:03:00,82.00765292,Parrot,Fixed-Wing,830.0615623827199,512.3779420989933,81.93316005279067,-9.87962604654563,-5.5599030701960706,0.24990615061949395,0
2070,312033,29/09/2020 12:03,51.51684685,5.852074164,169.557092,162.2408188,89.730974,268.099255,0,20.42429119,1787.952813,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,246.4,0.4,1.9,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,268.099255,169.557092,6,P-GPS,,2020-09-29 14:03:00,81.71665291,Parrot,Fixed-Wing,822.1831422915005,507.9251418919588,81.64353472465464,-4.937145363679493,-2.790422653655321,-0.18149861640465256,0
2080,313643,29/09/2020 12:03,51.51680669,5.851960394,169.0682469,161.2926561,90.1902916,267.6104098,0,19.07805596,1817.493496,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,246.7,-0.2,1.7,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,267.6104098,169.0682469,6,P-GPS,,2020-09-29 14:03:00,81.56765291,Parrot,Fixed-Wing,814.2864040881375,503.45567368138563,81.49590023458458,-4.948624718854053,-2.800867940329498,-0.09251765325143696,0
2091,315048,29/09/2020 12:03,51.51672915,5.851744744,167.9822888,159.2552544,91.1417352,266.5244518,0,19.6285669,1873.802553,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.223694,246.7,1.0,2.7,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,266.5244518,167.9822888,6,P-GPS,,2020-09-29 14:03:00,81.2366529,Parrot,Fixed-Wing,799.318190274706,494.8262036034229,81.16746540216252,-9.380084658586512,-5.407803556186147,-0.2058192494673717,0
2100,316101,29/09/2020 12:03,51.51669126,5.851637307,167.1719214,158.0511862,91.535436,265.7140843,0,19.46681376,1901.702817,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.9,2.1,2.2,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,265.7140843,167.1719214,6,P-GPS,,2020-09-29 14:03:00,80.98965289,Parrot,Fixed-Wing,791.8609729436965,490.60939182148445,80.92171958729469,-4.673191521327652,-2.6425365108303556,-0.15400077635750553,0
2116,318475,29/09/2020 12:03,51.51661238,5.851418363,167.0669345,157.0275641,92.4540712,265.6090974,0,20.31904317,1958.927228,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.3,0.1,2.0,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,265.6090974,167.0669345,6,P-GPS,,2020-09-29 14:03:00,80.95765289,Parrot,Fixed-Wing,776.6640880630072,481.8308892609093,80.89225391874177,-9.523385255209712,-5.501197285137926,-0.018465160171629167,0
2120,319282,29/09/2020 12:03,51.51657016,5.851299933,167.2736274,156.3156218,93.3727064,265.8157903,0,20.52446137,1989.79009,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,243.6,1.6,1.2,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,265.8157903,167.2736274,6,P-GPS,,2020-09-29 14:03:00,81.02065289,Parrot,Fixed-Wing,768.4438518910869,477.1322653577448,80.95660095316978,-5.151350198979476,-2.9444722356245756,0.04032415877986091,0
2130,320895,29/09/2020 12:03,51.51653072,5.851187761,168.0282206,155.8234958,94.6194256,266.5703835,0,19.87961867,2018.910826,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,246.9,-0.3,3.6,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,266.5703835,168.0282206,6,P-GPS,,2020-09-29 14:03:00,81.2506529,Parrot,Fixed-Wing,760.6579809770213,472.74303367500744,81.18785934815187,-4.879147854584148,-2.7505863614322688,0.14492198935549302,0
2137,321700,29/09/2020 12:03,51.51648965,5.851075143,168.3956747,154.7801887,96.0301868,266.9378376,0,19.3058883,2048.461352,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,246.2,0.2,-0.2,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,266.9378376,168.3956747,6,P-GPS,,2020-09-29 14:03:00,81.3626529,Parrot,Fixed-Wing,752.8411493357235,468.17244728374885,81.30112219402506,-4.898549918594637,-2.8642353605958015,0.07097808036450717,0
2152,324123,29/09/2020 12:03,51.51636864,5.85075536,167.2834699,151.5026295,98.1955412,265.8256329,0,19.75511059,2133.284189,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.565858,0.223694,243.9,0.6,3.4,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,265.8256329,167.2834699,6,P-GPS,,2020-09-29 14:03:00,81.02365289,Parrot,Fixed-Wing,730.6448820993041,454.70566262259365,80.96567296054548,-13.90966673628058,-8.439188655044418,-0.21021494267224525,0
2157,324734,29/09/2020 12:03,51.51636864,5.85075536,167.3753334,151.594493,98.1955412,265.9174964,0,20.4788949,2133.284189,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.6,2.4,2.9,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,265.9174964,167.3753334,6,P-GPS,,2020-09-29 14:03:00,81.05165289,Parrot,Fixed-Wing,730.644885300232,454.70566461964063,80.9936729604886,2.0059156328823154e-06,1.2514833076863621e-06,0.017546674117602665,0
2172,327148,29/09/2020 12:03,51.51624075,5.850411104,169.8982994,157.3326822,94.980318,268.4404623,0,20.78137392,2224.127368,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.2,-1.6,1.2,0,0,1024,1024,1024,1024,0,0,61,,,,,,,0,32,268.4404623,169.8982994,6,P-GPS,,2020-09-29 14:03:00,81.82065292,Parrot,Fixed-Wing,706.7498967957832,440.4733528438454,81.76635925336689,-14.974199185112866,-8.918919184903851,0.48421695013629423,0
2177,327750,29/09/2020 12:03,51.51624075,5.850411104,170.5347824,157.9691652,94.980318,269.0769453,0,21.31886587,2224.127368,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,240.8,-0.5,3.6,0,0,1024,1024,1024,1024,0,0,60,,,,,,,0,32,269.0769453,170.5347824,6,P-GPS,,2020-09-29 14:03:00,82.01465292,Parrot,Fixed-Wing,706.7499182481062,440.4733662481713,81.96035925177029,1.3443461436202892e-05,8.400047813519241e-06,0.12157338420410722,0
2190,329354,29/09/2020 12:04,51.51615304,5.850178999,172.8018428,162.8608976,92.355646,271.3440057,0,20.90585964,2285.685769,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,247.0,-3.2,4.3,0,0,1024,1024,1024,1024,0,0,59,,,,,,,0,32,271.3440057,172.8018428,6,P-GPS,,2020-09-29 14:04:00,82.70565295,Parrot,Fixed-Wing,690.6393509333815,430.71262033258836,82.65378744509363,-10.095959824836989,-6.11673671690632,0.4345485198899962,0
2200,330966,29/09/2020 12:04,51.51611097,5.850059143,174.0321578,164.5833386,91.86352,272.5743207,0,22.41391511,2316.814379,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-2.013246,0.0,242.3,-2.8,3.0,0,0,1024,1024,1024,1024,0,0,59,,,,,,,0,32,272.5743207,174.0321578,6,P-GPS,,2020-09-29 14:04:00,83.08065296,Parrot,Fixed-Wing,682.31999192712,426.0308306683202,83.0299956312457,-5.213467201669875,-2.933922774748417,0.23575723057838216,0
2205,331574,29/09/2020 12:04,51.51606789,5.849933069,174.0551237,165.4921313,90.9776932,272.5972866,0,22.11783373,2349.31766,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-2.013246,0.0,240.1,-1.8,1.3,0,0,1024,1024,1024,1024,0,0,59,,,,,,,0,32,272.5972866,174.0551237,6,P-GPS,,2020-09-29 14:04:00,83.08765296,Parrot,Fixed-Wing,673.5689578219652,421.23660036411377,83.03824247708422,-5.483983712396699,-3.0043856058405676,0.00516802559716838,0
2220,333783,29/09/2020 12:04,51.51598041,5.849691854,177.0702156,169.1633912,90.3215252,275.6123786,0,20.60159106,2412.555851,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,248.5,-5.6,2.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,275.6123786,177.0702156,6,P-GPS,,2020-09-29 14:04:00,84.00665299,Parrot,Fixed-Wing,656.8258894638141,411.5014788531744,83.95962095470705,-10.492327314501049,-6.100678749811619,0.5773974256665378,0
2226,334584,29/09/2020 12:04,51.51593762,5.84957312,176.6666723,169.2519739,89.8293992,275.2088353,0,21.68898996,2443.628687,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.8,-3.8,0.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,275.2088353,176.6666723,6,P-GPS,,2020-09-29 14:04:00,83.88365298,Parrot,Fixed-Wing,648.584309960743,406.7396138520826,83.83776821204825,-5.16472535887403,-2.9841033405682813,-0.07636108464691237,0
2243,337201,29/09/2020 12:04,51.51580859,5.849218768,175.9416067,172.4311079,85.9251996,274.4837696,0,21.47668198,2536.653624,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,246.0,-3.0,4.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,274.4837696,175.9416067,6,P-GPS,,2020-09-29 14:04:00,83.66265298,Parrot,Fixed-Wing,623.9879263111633,392.3806939085483,83.62011688939498,-15.413740330265822,-8.998260337205881,-0.13639488705786623,0
2250,338408,29/09/2020 12:04,51.51576506,5.849096375,174.048562,171.3582732,85.1049896,272.5907249,0,21.23117782,2568.576198,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.1,-1.3,2.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,272.5907249,174.048562,6,P-GPS,,2020-09-29 14:04:00,83.08565296,Parrot,Fixed-Wing,615.4922538515489,387.53649246207306,83.0442369877675,-5.323957012913357,-3.035700868356871,-0.3608848923307708,0
2258,339620,29/09/2020 12:04,51.51572285,5.848974363,173.4252024,171.4566984,84.3832048,271.9673653,0,21.60734165,2600.160844,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.6,-1.0,2.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,271.9673653,173.4252024,6,P-GPS,,2020-09-29 14:04:00,82.89565295,Parrot,Fixed-Wing,607.0230340101859,382.8391951698246,82.85533079012095,-5.3073800317362485,-2.943640892429134,-0.11838126770118503,0
