lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.515959,5.848882,39.9,0.0,11.2,744.5,40.1,40.1,17.28,991.14,690185,2020-09-29 12:22:26.832,2020-09-29 14:22:26.832,18,0,0,11.487,51.519506,5.857977,5.6,9.7,0.0,-10.1,-0.9,60.5,0,1,0,59,100,-6806,2158,11487,3071.5,8,WP,1,0,0,0,0,0,0,1601382146832,3797,3796,3784,0,0,0,13,,,,,,,0,0,0,101.0,-9.0,605.0,-87.0,0.0,605.0,14,399.0,112.0,7444.96,56.0,97.0,0.0,0,,,41,41,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,130.9198861717873,114.82079367192893,39.89762503438822,9.720038987178944,5.675514314845483,-0.0002914166382726364,0
51.516011,5.849022,39.9,0.0,11.2,733.26,40.1,40.1,17.28,991.14,691187,2020-09-29 12:22:27.834,2020-09-29 14:22:27.834,18,0,0,11.36,51.519506,5.857977,5.6,9.7,0.0,-10.1,-1.4,60.6,0,1,0,58,100,-6960,2156,11360,3071.5,8,WP,1,0,0,0,0,0,0,1601382147834,3797,3796,3784,0,0,0,13,,,,,,,0,0,0,101.0,-14.0,606.0,-87.0,0.0,605.0,14,399.0,112.0,7332.58,56.0,97.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,140.63806328510572,120.60651278689156,39.897311740074265,9.720014196001449,5.786812822586101,-0.0003133535377734098,0
51.516062,5.84916,39.9,0.0,11.11,722.07,40.1,40.1,17.28,991.14,692181,2020-09-29 12:22:28.828,2020-09-29 14:22:28.828,18,0,0,11.36,51.519506,5.857977,5.6,9.6,0.0,-11.1,-1.3,60.5,0,1,0,58,100,-6960,2156,11360,3071.5,8,WP,1,0,0,0,0,0,0,1601382148828,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,111.0,-13.0,605.0,-87.0,0.0,605.0,14,399.0,111.14,7220.74,56.0,96.0,0.0,0,,,41,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,150.21738848211479,126.28098759813149,39.896983885306334,9.581136031719064,5.6755474897154885,-0.00032791674419616556,0
51.516114,5.849299,39.8,0.0,11.16,710.83,40.1,40.1,17.28,991.14,693181,2020-09-29 12:22:29.828,2020-09-29 14:22:29.828,18,0,0,11.444,51.519506,5.857977,5.7,9.6,0.0,-10.7,-1.1,60.6,0,1,0,58,100,-7042,2149,11444,3071.5,8,WP,1,0,0,0,0,0,0,1601382149828,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,107.0,-11.0,606.0,-87.0,0.0,605.0,14,398.0,111.65,7108.35,57.0,96.0,0.0,0,,,41,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,159.86610274062636,132.06673946866002,39.79663258337825,9.650538210233309,5.786845584343969,-0.10037027190947684,0
51.516165,5.849438,39.8,0.0,11.16,699.67,40.1,40.1,17.28,991.14,694192,2020-09-29 12:22:30.839,2020-09-29 14:22:30.839,18,0,0,11.444,51.519506,5.857977,5.7,9.6,0.0,-10.6,-1.6,60.5,0,1,0,58,100,-7042,2149,11444,3071.5,8,WP,1,0,0,0,0,0,0,1601382150839,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,106.0,-16.0,605.0,-87.0,0.0,605.0,14,398.0,111.65,6996.66,57.0,96.0,0.0,0,,,41,41,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,169.5148010868168,137.7412528575042,39.796263869749176,9.650522294904166,5.6755860746122915,-0.00036878332912140767,0
51.516217,5.849577,39.8,0.0,11.16,688.43,40.1,40.1,17.28,991.14,695186,2020-09-29 12:22:31.833,2020-09-29 14:22:31.833,18,0,0,11.508,51.519506,5.857977,5.7,9.6,0.0,-10.1,-1.7,60.5,0,1,0,58,100,-7096,2147,11508,3071.5,8,WP,1,0,0,0,0,0,0,1601382151833,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,101.0,-17.0,605.0,-87.0,0.0,604.0,14,398.0,111.65,6884.27,57.0,96.0,0.0,0,,,41,41,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,179.16347395748465,143.52704345480032,39.795873034571215,9.65049681456582,5.786884318432297,-0.00039090905977231085,0
51.516269,5.849716,39.9,0.0,11.16,677.18,40.1,40.1,17.28,991.14,696175,2020-09-29 12:22:32.822,2020-09-29 14:22:32.822,18,0,0,11.508,51.519506,5.857977,5.7,9.6,0.0,-9.7,-1.7,60.4,0,1,0,58,100,-7096,2147,11508,3071.5,8,WP,1,0,0,0,0,0,0,1601382152822,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,97.0,-17.0,604.0,-87.0,0.0,604.0,14,399.0,111.65,6771.8,57.0,96.0,0.0,0,,,41,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,188.8121278075779,149.3128547696035,39.89546238290786,9.650477790395625,5.786905039855702,0.09960817428158224,0
51.51632,5.849854,39.9,0.0,11.16,666.05,40.1,40.1,17.28,991.14,697178,2020-09-29 12:22:33.825,2020-09-29 14:22:33.826,18,0,0,11.508,51.519506,5.857977,5.7,9.6,0.0,-10.5,-1.7,60.6,0,1,0,58,100,-6826,2141,11508,3071.5,8,WP,1,0,0,0,0,0,0,1601382153825,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,105.0,-17.0,606.0,-87.0,0.0,604.0,14,399.0,111.65,6660.55,57.0,96.0,0.0,0,,,41,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,198.39134507934546,154.98742065365423,39.89503677488494,9.581028086075829,5.675638579742308,-0.00042568847803781823,0
51.516372,5.849993,39.9,0.0,11.16,654.83,40.1,40.1,17.28,991.14,698188,2020-09-29 12:22:34.836,2020-09-29 14:22:34.836,18,0,0,11.508,51.519506,5.857977,5.7,9.6,0.0,-10.1,-1.6,60.5,0,1,0,58,100,-6826,2141,11508,3071.5,8,WP,1,0,0,0,0,0,0,1601382154835,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,101.0,-16.0,605.0,-87.0,0.0,604.0,14,399.0,111.65,6548.33,57.0,96.0,0.0,0,,,41,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,208.0399524666786,160.7732663319316,39.894586693340145,9.650431318852421,5.78693940982584,-0.0004501666262906776,0
51.516423,5.85013,39.9,0.0,11.16,643.69,40.1,40.1,17.28,991.14,699188,2020-09-29 12:22:35.835,2020-09-29 14:22:35.835,18,0,0,11.402,51.519506,5.857977,5.7,9.6,0.0,-11.2,-1.7,60.5,0,1,0,58,100,-7056,2139,11402,3071.5,8,WP,1,0,0,0,0,0,0,1601382155835,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,112.0,-17.0,605.0,-87.0,0.0,604.0,14,399.0,111.65,6436.88,57.0,96.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,217.5497106670207,166.44786559441894,39.89412442766698,9.51155588440423,5.675671964488622,-0.00046235305789203886,0
51.516474,5.850268,39.9,0.0,11.16,632.57,40.1,40.1,17.28,991.14,700177,2020-09-29 12:22:36.825,2020-09-29 14:22:36.825,18,0,0,11.402,51.519506,5.857977,5.7,9.6,0.0,-12.1,-2.1,60.5,0,1,0,58,100,-7056,2139,11402,3071.5,8,WP,1,0,0,0,0,0,0,1601382156824,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,121.0,-21.0,605.0,-87.0,0.0,604.0,14,399.0,111.65,6325.66,57.0,96.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,227.12886353673065,172.1224858067253,39.89364049532158,9.580963671843936,5.675692918267918,-0.0004840238259066557,0
51.516526,5.850407,39.9,0.0,11.16,621.36,40.1,40.1,17.28,991.14,701176,2020-09-29 12:22:37.824,2020-09-29 14:22:37.824,18,0,0,11.381,51.519506,5.857977,5.7,9.6,0.0,-11.8,-2.2,60.6,0,1,0,58,100,-7360,2133,11381,3071.5,8,WP,1,0,0,0,0,0,0,1601382157823,3800,3799,3787,0,0,0,13,,,,,,,0,0,0,118.0,-22.0,606.0,-87.0,0.0,604.0,14,399.0,111.65,6213.57,57.0,96.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,236.7774056581868,177.9083862082951,39.89313147914126,9.65036604063784,5.786994143462905,-0.0005091124025608188,0
51.516577,5.850545,39.9,0.0,11.16,610.24,40.1,40.1,17.28,991.14,702174,2020-09-29 12:22:38.821,2020-09-29 14:22:38.821,18,0,0,11.381,51.519506,5.857977,5.7,9.6,0.0,-13.4,-2.4,60.6,0,1,0,58,100,-7360,2133,11381,3071.5,8,WP,1,0,0,0,0,0,0,1601382158821,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,134.0,-24.0,606.0,-87.0,0.0,603.0,14,399.0,111.65,6102.36,57.0,96.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,246.35651544527963,183.58304276927612,39.89260852658502,9.580920581082642,5.675729273813771,-0.0005230514129555137,0
51.516629,5.850684,39.9,0.0,11.3,598.96,40.1,40.1,17.28,991.14,703172,2020-09-29 12:22:39.819,2020-09-29 14:22:39.819,18,0,0,11.55,51.519506,5.857977,5.8,9.7,0.0,-11.3,-3.3,60.7,0,1,0,58,100,-7638,2128,11550,3071.5,8,WP,1,0,0,0,0,0,0,1601382159819,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,113.0,-33.0,607.0,-87.0,0.0,603.0,14,399.0,113.02,5989.63,58.0,97.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,256.00501390637584,189.36897978589678,39.89206008329836,9.650322372024522,5.787030765435332,-0.0005485469620367517,0
51.516682,5.850824,39.9,0.0,11.3,587.59,40.1,40.1,17.28,991.14,704173,2020-09-29 12:22:40.820,2020-09-29 14:22:40.820,18,0,0,11.55,51.519506,5.857977,5.8,9.7,0.0,-9.9,-1.3,60.5,0,1,0,58,100,-7638,2128,11550,3071.5,8,WP,1,0,0,0,0,0,0,1601382160820,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,99.0,-13.0,605.0,-87.0,0.0,603.0,14,399.0,113.02,5875.92,58.0,97.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,265.72290017028206,195.26619765333209,39.891485528150355,9.719723291608338,5.898332652306587,-0.0005746637594566213,0
51.516734,5.850962,39.9,0.0,11.22,576.37,40.1,40.1,17.28,991.14,705173,2020-09-29 12:22:41.820,2020-09-29 14:22:41.821,18,0,0,11.487,51.519506,5.857977,5.8,9.6,0.0,-11.2,-1.2,60.7,0,1,0,58,100,-7116,2126,11487,3071.5,8,WP,1,0,0,0,0,0,0,1601382161820,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,112.0,-12.0,607.0,-87.0,0.0,603.0,14,399.0,112.16,5763.69,58.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,275.30193887340727,201.05216778593837,39.890900236099526,9.580849483677621,5.787063887681052,-0.0005854026919376879,0
51.516786,5.851101,39.9,0.0,11.22,565.14,40.1,40.1,17.28,991.14,706176,2020-09-29 12:22:42.823,2020-09-29 14:22:42.823,18,0,0,11.487,51.519506,5.857977,5.8,9.6,0.0,-10.0,-1.5,60.4,0,1,0,58,100,-7116,2126,11487,3071.5,8,WP,1,0,0,0,0,0,0,1601382162823,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,100.0,-15.0,604.0,-87.0,0.0,603.0,14,399.0,112.16,5651.35,58.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,284.95037119645906,206.83815992247685,39.89029223946264,9.650256221477653,5.787085895772783,-0.0006081115699739898,0
51.516838,5.85124,39.9,0.0,11.22,553.92,40.1,40.1,17.28,991.14,707174,2020-09-29 12:22:43.822,2020-09-29 14:22:43.822,18,0,0,11.465,51.519506,5.857977,5.8,9.6,0.0,-9.7,-0.9,60.4,0,1,0,58,100,-7084,2120,11465,3071.5,8,WP,1,0,0,0,0,0,0,1601382163821,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,97.0,-9.0,604.0,-87.0,0.0,603.0,14,399.0,112.16,5539.19,58.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,294.5987815436817,212.6241704315533,39.88966442761628,9.650234241494278,5.787104271783815,-0.0006279305252262304,0
51.516891,5.851378,39.9,0.0,11.22,542.7,40.1,40.1,17.28,991.14,708187,2020-09-29 12:22:44.835,2020-09-29 14:22:44.835,18,0,0,11.465,51.519506,5.857977,5.8,9.6,0.0,-9.9,-0.1,60.5,0,1,0,58,100,-7084,2120,11465,3071.5,8,WP,1,0,0,0,0,0,0,1601382164834,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,99.0,-1.0,605.0,-87.0,0.0,603.0,14,399.0,112.16,5427.0,58.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,304.17774797502386,218.52145401147843,39.889016289299036,9.580777198232633,5.898398377218424,-0.0006482608385441238,0
51.516943,5.851517,39.8,0.0,11.16,531.45,40.1,40.1,17.28,991.14,709186,2020-09-29 12:22:45.833,2020-09-29 14:22:45.833,18,0,0,11.571,51.519506,5.857977,5.7,9.6,0.0,-9.7,-1.1,60.5,0,1,0,58,100,-6472,2118,11571,3071.5,8,WP,1,0,0,0,0,0,0,1601382165833,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,97.0,-11.0,605.0,-87.0,0.0,603.0,14,398.0,111.65,5314.51,57.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,313.8261093281712,224.3074976170853,39.78834884718077,9.650185238157334,5.787137374570658,-0.10068647186144698,0
51.516994,5.851655,39.8,0.0,11.08,520.3,40.1,40.1,17.28,991.14,710185,2020-09-29 12:22:46.833,2020-09-29 14:22:46.833,18,0,0,11.571,51.519506,5.857977,5.7,9.5,0.0,-10.9,-0.5,60.6,0,1,0,58,100,-6472,2118,11571,3071.5,8,WP,1,0,0,0,0,0,0,1601382166832,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,109.0,-5.0,606.0,-87.0,0.0,603.0,14,398.0,110.79,5202.97,57.0,95.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,323.4050454278634,229.98229975368446,39.787669115511804,9.580746860848915,5.675874876950913,-0.0006798601625377848,0
51.517046,5.851793,39.8,0.0,11.08,509.14,40.1,40.1,17.28,991.14,711184,2020-09-29 12:22:47.831,2020-09-29 14:22:47.831,18,0,0,11.487,51.519506,5.857977,5.7,9.5,0.0,-11.1,-0.2,60.6,0,1,0,57,100,-6800,2112,11487,3071.5,8,WP,1,0,0,0,0,0,0,1601382167831,3789,3788,3777,0,0,0,13,,,,,,,0,0,0,111.0,-2.0,606.0,-87.0,0.0,603.0,14,398.0,110.79,5091.41,57.0,95.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,332.9839528374391,235.76837885166753,39.7869658644137,9.580718165308964,5.787172873656198,-0.0007033840376851093,0
51.517097,5.85193,39.9,0.0,11.16,498.01,40.1,40.1,17.28,991.14,712178,2020-09-29 12:22:48.825,2020-09-29 14:22:48.826,18,0,0,11.487,51.519506,5.857977,5.7,9.6,0.0,-11.5,-0.3,60.5,0,1,0,57,100,-6800,2112,11487,3071.5,8,WP,1,0,0,0,0,0,0,1601382168825,3792,3791,3780,0,0,0,13,,,,,,,0,0,0,115.0,-3.0,605.0,-87.0,0.0,603.0,14,399.0,111.65,4980.07,57.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,342.4934363257688,241.44321631288568,39.88625093899364,9.51128112046146,5.6759102082475055,0.09930384300626692,0
51.517148,5.852069,39.9,0.0,11.16,486.83,40.1,40.1,17.28,991.14,713193,2020-09-29 12:22:49.841,2020-09-29 14:22:49.841,18,0,0,11.339,51.519506,5.857977,5.7,9.6,0.0,-11.9,-1.4,60.5,0,1,0,57,100,-6912,2112,11339,3071.5,8,WP,1,0,0,0,0,0,0,1601382169840,3792,3791,3780,0,0,0,13,,,,,,,0,0,0,119.0,-14.0,605.0,-87.0,0.0,603.0,14,399.0,111.65,4868.3,57.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,352.14172313471005,247.11807754466446,39.88550916463356,9.65011067985973,5.675933983301621,-0.0007419145819357025,0
51.5172,5.852208,39.8,0.0,11.11,475.62,40.1,40.1,17.28,991.14,714174,2020-09-29 12:22:50.822,2020-09-29 14:22:50.822,18,0,0,11.339,51.519506,5.857977,5.6,9.6,0.0,-12.3,-2.1,60.6,0,1,0,57,100,-6912,2112,11339,3071.5,8,WP,1,0,0,0,0,0,0,1601382170821,3792,3791,3780,0,0,0,13,,,,,,,0,0,0,123.0,-21.0,606.0,-87.0,0.0,603.0,14,398.0,111.14,4756.17,56.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,361.78997480681124,252.9042120368367,39.78474336181861,9.650075536377571,5.78722827831684,-0.10078485115181554,0
51.517251,5.852346,39.9,0.0,11.16,464.49,40.1,40.1,17.28,991.14,715172,2020-09-29 12:22:51.820,2020-09-29 14:22:51.820,18,0,0,11.381,51.519506,5.857977,5.7,9.6,0.0,-13.2,-2.1,60.5,0,1,0,57,100,-7044,2106,11381,3071.5,8,WP,1,0,0,0,0,0,0,1601382171819,3792,3791,3780,0,0,0,13,,,,,,,0,0,0,132.0,-21.0,605.0,-87.0,0.0,603.0,14,399.0,111.65,4644.89,57.0,96.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,371.36880922721394,258.57910890272245,39.883966291624276,9.580645162338381,5.675969624144719,0.09924168648440838,0
